"Id","Hex Id","Set","Rarity","Number","Collectors Info","Unique","Title","Subtitle","Culture","Type","Race","Class","Twilight Cost","Strength","Vitality","Resistance","Minion Site Number","Ally Home Sites","Site Number","Site Arrow","Block","Background","Image","Top Icon","Top Text","Middle Icon","Middle Text","Bottom Icon","Bottom Text","Text","Lore","German Title","German Subtitle","German Text","German Lore","French Title","French Subtitle","French Text","French Lore","Italian Title","Italian Subtitle","Italian Text","Italian Lore","Spanish Title","Spanish Subtitle","Spanish Text","Spanish Lore"
8000089,"69 25 A1 07",8,"C",89,"8C89",0,"Fury of the Northmen",,"Rohan","Event",,"Skirmish",2,,,,,,,,"King Block","Rohan_Verb","08_089",,,,,,,"Exert a minion skirmishing a mounted <symbol>rohan</symbol> Man.","�Another long screech rose and fell, and he threw himself back again from the wall, panting like a hunted animal.�","Der Zorn der Nordmannen",,"Strenge einen Diener an, der gegen einen berittenen <symbol>rohan</symbol> Menschen k�mpft.","""Tod! Reitet, reitet zur Vernichtung und zum Ende der Welt!""","Fury of the Northmen",,"Exert a minion skirmishing a mounted <symbol>rohan</symbol> Man.","�Another long screech rose and fell, and he threw himself back again from the wall, panting like a hunted animal.�","Fury of the Northmen",,"Exert a minion skirmishing a mounted <symbol>rohan</symbol> Man.","�Another long screech rose and fell, and he threw himself back again from the wall, panting like a hunted animal.�","Fury of the Northmen",,"Exert a minion skirmishing a mounted <symbol>rohan</symbol> Man.","�Another long screech rose and fell, and he threw himself back again from the wall, panting like a hunted animal.�"
8000090,"6A 25 A1 07",8,"C",90,"8C90",0,"No Living Man",,"Rohan","Event",,"Skirmish",2,,,,,,,,"King Block","Rohan_Verb","08_090",,,,,,,"Exert Th�oden to exert a minion for each Th�oden signet you spot.","��They are looking for something, surely?'�","Kein lebender Mann",,"Strenge Th�oden an, um einen Diener f�r jedes Th�odensiegel, das du entdeckst, anzustrengen.","""Fort mit dir, du abscheuliches Geistergesch�pf, Herr �ber Leichen!""","No Living Man",,"Exert Th�oden to exert a minion for each Th�oden signet you spot.","��They are looking for something, surely?'�","No Living Man",,"Exert Th�oden to exert a minion for each Th�oden signet you spot.","��They are looking for something, surely?'�","No Living Man",,"Exert Th�oden to exert a minion for each Th�oden signet you spot.","��They are looking for something, surely?'�"
8000091,"6B 25 A1 07",8,"R",91,"8R91",1,"Rohirrim Army",,"Rohan","Companion","Man",,5,9,3,,,,,,"King Block","Rohan_Noun","08_091","icon_strength","9","icon_vitality","3",,,"To play, spot 3 <symbol>rohan</symbol> companions. <br>You may play Rohirrim Army any time you could play a regroup event. <br> When you play Rohirrim Army, you may discard a minion.","��Begone, foul dwimmerlaik, lord of carrion!'�","Armee der Rohirrim",,"Entdecke 3 <symbol>rohan</symbol> Gef�hrten, um die Armee der Rohirrim zu spielen. <br>Du kannst sie immer dann spielen, wenn du ein Sammelereignis spielen k�nntest. <br>Du darfst einen Diener ablegen, wenn du die Armee der Rohirrim spielst.","... wie ein Sturm �ber der Ebene und wie ein Donner im Gebirge.","Rohirrim Army",,"To play, spot 3 <symbol>rohan</symbol> companions. <br>You may play Rohirrim Army any time you could play a regroup event. <br> When you play Rohirrim Army, you may discard a minion.","��Begone, foul dwimmerlaik, lord of carrion!'�","Rohirrim Army",,"To play, spot 3 <symbol>rohan</symbol> companions. <br>You may play Rohirrim Army any time you could play a regroup event. <br> When you play Rohirrim Army, you may discard a minion.","��Begone, foul dwimmerlaik, lord of carrion!'�","Rohirrim Army",,"To play, spot 3 <symbol>rohan</symbol> companions. <br>You may play Rohirrim Army any time you could play a regroup event. <br> When you play Rohirrim Army, you may discard a minion.","��Begone, foul dwimmerlaik, lord of carrion!'�"
8000092,"6C 25 A1 07",8,"R",92,"8R92",1,"Th�oden","Tall and Proud","Rohan","Companion","Man",,3,7,3,,,,,,"King Block","Rohan_Noun","08_092","icon_strength","7","icon_vitality","3","Signet_Aragorn",,"<keyword>Valiant.</keyword> <br>While you can spot a <symbol>rohan</symbol> Man, Th�oden�s twilight cost is �1. <br>If Th�oden is killed, you may play a <symbol>rohan</symbol> companion from your discard pile or draw deck.","�...into their minds a blackness came, and they thought no more of war, but only of hiding and of crawling, and of death.�","Th�oden","K�hn und stolz","<keyword>Tapfer.</keyword> <br>Solange du einen <symbol>rohan</symbol> Menschen entdecken kannst, reduzieren sich Th�odens Kosten um 1. Du darfst einen <symbol>rohan</symbol> Gef�hrten aus deinem Ablagestapel oder deinem Spieldeck spielen, wenn Th�oden get�tet wird.","""Auf, Eorlingas! F�rchtet keine Dunkelheit!""","Th�oden","Tall and Proud","<keyword>Valiant.</keyword> <br>While you can spot a <symbol>rohan</symbol> Man, Th�oden�s twilight cost is �1. <br>If Th�oden is killed, you may play a <symbol>rohan</symbol> companion from your discard pile or draw deck.","�...into their minds a blackness came, and they thought no more of war, but only of hiding and of crawling, and of death.�","Th�oden","Tall and Proud","<keyword>Valiant.</keyword> <br>While you can spot a <symbol>rohan</symbol> Man, Th�oden�s twilight cost is �1. <br>If Th�oden is killed, you may play a <symbol>rohan</symbol> companion from your discard pile or draw deck.","�...into their minds a blackness came, and they thought no more of war, but only of hiding and of crawling, and of death.�","Th�oden","Tall and Proud","<keyword>Valiant.</keyword> <br>While you can spot a <symbol>rohan</symbol> Man, Th�oden�s twilight cost is �1. <br>If Th�oden is killed, you may play a <symbol>rohan</symbol> companion from your discard pile or draw deck.","�...into their minds a blackness came, and they thought no more of war, but only of hiding and of crawling, and of death.�"
8000093,"6D 25 A1 07",8,"R",93,"8R93",0,"Called Away",,"Sauron","Condition",,"Support Area",2,,,,,,,,"King Block","Sauron_Verb","08_093",,,,,,,"<keyword>Regroup:</keyword> Discard a <symbol>sauron</symbol> minion, spot a companion (except the Ring-bearer), and remove X burdens, where X is that companion's vitality, to return that companion to its owner's hand.","��...spear shall be shaken, shield shall be splintered....'�","Fort gerufen",,"<keyword>Sammeln:</keyword> Lege einen <symbol>sauron</symbol> Diener ab, entdecke einen Gef�hrten (au�er den Ringtr�ger) und entferne X Lastmarken, wobei X den Lebenspunkten dieses Gef�hrten entspricht, um diesen Gef�hrten zur�ck auf die Hand seines Besitzers zu schicken.","""So ist Saurons Wille in Minas Tirith eingedrungen; und so bin ich hier aufgehalten worden.""","Called Away",,"<keyword>Regroup:</keyword> Discard a <symbol>sauron</symbol> minion, spot a companion (except the Ring-bearer), and remove X burdens, where X is that companion's vitality, to return that companion to its owner's hand.","��...spear shall be shaken, shield shall be splintered....'�","Called Away",,"<keyword>Regroup:</keyword> Discard a <symbol>sauron</symbol> minion, spot a companion (except the Ring-bearer), and remove X burdens, where X is that companion's vitality, to return that companion to its owner's hand.","��...spear shall be shaken, shield shall be splintered....'�","Called Away",,"<keyword>Regroup:</keyword> Discard a <symbol>sauron</symbol> minion, spot a companion (except the Ring-bearer), and remove X burdens, where X is that companion's vitality, to return that companion to its owner's hand.","��...spear shall be shaken, shield shall be splintered....'�"
8000094,"6E 25 A1 07",8,"U",94,"8U94",0,"Gorgoroth Agitator",,"Sauron","Minion","Orc",,3,9,2,,5,,,,"King Block","Sauron_Noun","08_094","icon_strength","9","icon_vitality","2","Icon_Compass",,"<keyword>Besieger.</keyword> <br>To play, spot a <symbol>sauron</symbol> Orc. <br>When you play this minion, if you can spot another besieger, you may add a threat for each companion over 4. <br><keyword>Shadow:</keyword> Remove a threat to play a <symbol>sauron</symbol> engine from your discard pile.",,"Gorgoroth Hetzer",,"<keyword>Belagerer.</keyword> <br>Entdecke einen <symbol>sauron</symbol> Ork, um diesen Diener zu spielen. Du darfst eine Bedrohung f�r jeden Gef�hrten �ber 4 entstehen lassen, wenn du beim Ausspielen dieses Dieners einen anderen Belagerer entdecken kannst. <br><keyword>Schatten:</keyword> Entferne eine Bedrohung, um eine <symbol>sauron</symbol> Belagerungswaffe aus deinem Ablagestapel zu spielen.",,"Gorgoroth Agitator",,"<keyword>Besieger.</keyword> <br>To play, spot a <symbol>sauron</symbol> Orc. <br>When you play this minion, if you can spot another besieger, you may add a threat for each companion over 4. <br><keyword>Shadow:</keyword> Remove a threat to play a <symbol>sauron</symbol> engine from your discard pile.",,"Gorgoroth Agitator",,"<keyword>Besieger.</keyword> <br>To play, spot a <symbol>sauron</symbol> Orc. <br>When you play this minion, if you can spot another besieger, you may add a threat for each companion over 4. <br><keyword>Shadow:</keyword> Remove a threat to play a <symbol>sauron</symbol> engine from your discard pile.",,"Gorgoroth Agitator",,"<keyword>Besieger.</keyword> <br>To play, spot a <symbol>sauron</symbol> Orc. <br>When you play this minion, if you can spot another besieger, you may add a threat for each companion over 4. <br><keyword>Shadow:</keyword> Remove a threat to play a <symbol>sauron</symbol> engine from your discard pile.",
8000095,"6F 25 A1 07",8,"R",95,"8R95",0,"Gorgoroth Assassin",,"Sauron","Minion","Orc",,2,7,2,,5,,,,"King Block","Sauron_Noun","08_095","icon_strength","7","icon_vitality","2","Icon_Compass",,"<keyword>Besieger.</keyword> <br><keyword>Assignment:</keyword> Spot a <symbol>sauron</symbol> engine or site you control to assign this minion to an unbound companion.","�...they could endure the Sun, so long as the will of Sauron held sway over them.�","Gorgoroth Attent�ter",,"<keyword>Belagerer.</keyword> <br><keyword>Zuweisung:</keyword> Entdecke eine <symbol>sauron</symbol> Belagerungswaffe oder einen Ort, den du kontrollierst, um diesen Diener einem nicht-verbundenen Gef�hrten zuzuweisen.","... die voller Bosheit steckten und sogar ihresgleichen hassten....","Gorgoroth Assassin",,"<keyword>Besieger.</keyword> <br><keyword>Assignment:</keyword> Spot a <symbol>sauron</symbol> engine or site you control to assign this minion to an unbound companion.","�...they could endure the Sun, so long as the will of Sauron held sway over them.�","Gorgoroth Assassin",,"<keyword>Besieger.</keyword> <br><keyword>Assignment:</keyword> Spot a <symbol>sauron</symbol> engine or site you control to assign this minion to an unbound companion.","�...they could endure the Sun, so long as the will of Sauron held sway over them.�","Gorgoroth Assassin",,"<keyword>Besieger.</keyword> <br><keyword>Assignment:</keyword> Spot a <symbol>sauron</symbol> engine or site you control to assign this minion to an unbound companion.","�...they could endure the Sun, so long as the will of Sauron held sway over them.�"
8000096,"60 26 A1 07",8,"R",96,"8R96",0,"Gorgoroth Berserker",,"Sauron","Minion","Orc",,5,12,3,,5,,,,"King Block","Sauron_Noun","08_096","icon_strength","12","icon_vitality","3","Icon_Compass",,"<keyword>Besieger.</keyword> <keyword>Enduring.</keyword> <br>To play, spot a <symbol>sauron</symbol> Orc. <br><keyword>Maneuver:</keyword> If you have initiative, exert Gorgoroth Berserker twice to take control a site. <keyword>Maneuver:</keyword> Remove a threat and exert Gorgoroth Berserker twice to take control a site.","�...and wielded heavy hammers in their knotted hands.�","Gorgoroth Berserker",,"<keyword>Belagerer.</keyword> <keyword>Z�h.</keyword> Entdecke einen <symbol>sauron</symbol> Ork, um diesen Diener zu spielen. <br><keyword>Man�ver:</keyword> Strenge diesen Diener zweimal an, wenn du die Initiative besitzt, um einen Ort zu kontrollieren. <br><keyword>Man�ver:</keyword> Entferne eine Bedrohung und strenge diesen Diener zweimal an, um einen Ort zu kontrollieren.",,"Gorgoroth Berserker",,"<keyword>Besieger.</keyword> <keyword>Enduring.</keyword> <br>To play, spot a <symbol>sauron</symbol> Orc. <br><keyword>Maneuver:</keyword> If you have initiative, exert Gorgoroth Berserker twice to take control a site. <keyword>Maneuver:</keyword> Remove a threat and exert Gorgoroth Berserker twice to take control a site.","�...and wielded heavy hammers in their knotted hands.�","Gorgoroth Berserker",,"<keyword>Besieger.</keyword> <keyword>Enduring.</keyword> <br>To play, spot a <symbol>sauron</symbol> Orc. <br><keyword>Maneuver:</keyword> If you have initiative, exert Gorgoroth Berserker twice to take control a site. <keyword>Maneuver:</keyword> Remove a threat and exert Gorgoroth Berserker twice to take control a site.","�...and wielded heavy hammers in their knotted hands.�","Gorgoroth Berserker",,"<keyword>Besieger.</keyword> <keyword>Enduring.</keyword> <br>To play, spot a <symbol>sauron</symbol> Orc. <br><keyword>Maneuver:</keyword> If you have initiative, exert Gorgoroth Berserker twice to take control a site. <keyword>Maneuver:</keyword> Remove a threat and exert Gorgoroth Berserker twice to take control a site.","�...and wielded heavy hammers in their knotted hands.�"
8000097,"61 26 A1 07",8,"U",97,"8U97",0,"Gorgoroth Breaker",,"Sauron","Minion","Orc",,3,9,2,,5,,,,"King Block","Sauron_Noun","08_097","icon_strength","9","icon_vitality","2","Icon_Compass",,"<keyword>Besieger.</keyword> <br><keyword>Archery:</keyword> Exert this minion or stack it on a site you control to make the fellowship archery total �2.","�...like a storm upon the plain and a thunder in the mountains.�","Gorgoroth Linienbrecher",,"<keyword>Belagerer.</keyword> <br><keyword>Fernkampf:</keyword> Strenge diesen Diener an oder lagere ihn auf einem Ort, den du kontrollierst, um den Fernkampfwert der Gemeinschaft um 2 zu reduzieren.","""Die Stadt steht �berall in Flammen, und das Feld ist voller Feinde.""","Gorgoroth Breaker",,"<keyword>Besieger.</keyword> <br><keyword>Archery:</keyword> Exert this minion or stack it on a site you control to make the fellowship archery total �2.","�...like a storm upon the plain and a thunder in the mountains.�","Gorgoroth Breaker",,"<keyword>Besieger.</keyword> <br><keyword>Archery:</keyword> Exert this minion or stack it on a site you control to make the fellowship archery total �2.","�...like a storm upon the plain and a thunder in the mountains.�","Gorgoroth Breaker",,"<keyword>Besieger.</keyword> <br><keyword>Archery:</keyword> Exert this minion or stack it on a site you control to make the fellowship archery total �2.","�...like a storm upon the plain and a thunder in the mountains.�"
8000098,"62 26 A1 07",8,"U",98,"8U98",0,"Gorgoroth Looter",,"Sauron","Minion","Orc",,3,9,2,,5,,,,"King Block","Sauron_Noun","08_098","icon_strength","9","icon_vitality","2","Icon_Compass",,"<keyword>Besieger.</keyword> <br>When you play this minion, you may remove a burden to play a besieger stacked on a site.","�...new foes came swirling behind....�","Gorgoroth R�uber",,"<keyword>Belagerer.</keyword> <br>Wenn du diesen Diener ausspielst, darfst du eine Lastmarke entfernen, um einen Belagerer zu spielen, der auf einem Ort gelagert ist, den du kontrollierst.","... die Heere von Mordor waren ermutigt, und voller neuer Kampfeslust und -wut kamen sie mit schrillen Schreien....","Gorgoroth Looter",,"<keyword>Besieger.</keyword> <br>When you play this minion, you may remove a burden to play a besieger stacked on a site.","�...new foes came swirling behind....�","Gorgoroth Looter",,"<keyword>Besieger.</keyword> <br>When you play this minion, you may remove a burden to play a besieger stacked on a site.","�...new foes came swirling behind....�","Gorgoroth Looter",,"<keyword>Besieger.</keyword> <br>When you play this minion, you may remove a burden to play a besieger stacked on a site.","�...new foes came swirling behind....�"
